image,label,group,source,capture_block
dataset_grupo_4_reescalado/esp/capture_20260422_202909_460542.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_3_reescalado/esp/esp_017.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_6_reescalado/esp/esp_32_71.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_6_reescalado/esp/esp_32_121.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202902_512099.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0372.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_6_reescalado/esp/esp_32_66.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_201049_270521.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_201100_098685.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_3_reescalado/esp/esp_024.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_195920_438830.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202309_666352.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_4_reescalado/esp/capture_20260422_202836_797182.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0456.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_011
dataset_grupo_4_reescalado/esp/capture_20260422_202753_468346.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_005
dataset_grupo_8_reescalado/esp/esp_0194.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_3_reescalado/esp/esp_061.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_195859_668100.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0102.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0191.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_6_reescalado/esp/esp_32_70.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_202949_676234.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_8_reescalado/esp/esp_0115.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0404.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_4_reescalado/esp/capture_20260422_203001_033335.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_4_reescalado/esp/capture_20260422_195814_570246.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0023.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0500.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_3_reescalado/esp/esp_020.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202956_235651.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_4_reescalado/esp/capture_20260422_202749_551512.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_005
dataset_grupo_8_reescalado/esp/esp_0069.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_001
dataset_grupo_3_reescalado/esp/esp_003.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0073.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_001
dataset_grupo_3_reescalado/esp/esp_078.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_200941_016451.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_202307_733308.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_4_reescalado/esp/capture_20260422_202256_235782.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_8_reescalado/esp/esp_0401.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_3_reescalado/esp/esp_014.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_6_reescalado/esp/esp_32_15.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_6_reescalado/esp/esp_32_160.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0448.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_011
dataset_grupo_4_reescalado/esp/capture_20260422_202912_923805.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_6_reescalado/esp/esp_32_7.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_200717_135158.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0022.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202754_611656.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_005
dataset_grupo_4_reescalado/esp/capture_20260422_202304_421652.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_8_reescalado/esp/esp_0052.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_001
dataset_grupo_3_reescalado/esp/esp_025.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0295.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0266.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_8_reescalado/esp/esp_0555.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_013
dataset_grupo_4_reescalado/esp/capture_20260422_201044_184118.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0029.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0540.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_013
dataset_grupo_8_reescalado/esp/esp_0291.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0165.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_202752_834675.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_005
dataset_grupo_4_reescalado/esp/capture_20260422_202243_121044.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0082.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_002
dataset_grupo_4_reescalado/esp/capture_20260422_202300_330371.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_4_reescalado/esp/capture_20260422_202909_172333.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0246.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_4_reescalado/esp/capture_20260422_202958_670254.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_8_reescalado/esp/esp_0175.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_203000_376507.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_8_reescalado/esp/esp_0379.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_4_reescalado/esp/capture_20260422_202907_910248.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0538.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_013
dataset_grupo_3_reescalado/esp/esp_015.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0377.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_4_reescalado/esp/capture_20260422_195954_719886.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0474.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_011
dataset_grupo_3_reescalado/esp/esp_058.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0251.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_8_reescalado/esp/esp_0031.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_6_reescalado/esp/esp_32_136.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0327.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_008
dataset_grupo_6_reescalado/esp/esp_32_115.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202906_883538.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_4_reescalado/esp/capture_20260422_202953_059200.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_4_reescalado/esp/capture_20260422_203004_204162.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_4_reescalado/esp/capture_20260422_202244_219864.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0004.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202751_391737.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_005
dataset_grupo_4_reescalado/esp/capture_20260422_202800_587950.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_005
dataset_grupo_4_reescalado/esp/capture_20260422_200838_103860.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0512.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_8_reescalado/esp/esp_0535.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_013
dataset_grupo_4_reescalado/esp/capture_20260422_200810_835366.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0317.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0190.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_201023_059017.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_195847_690692.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0275.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_4_reescalado/esp/capture_20260422_202904_860483.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_4_reescalado/esp/capture_20260422_201054_680105.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0305.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_4_reescalado/esp/capture_20260422_201152_929435.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_3_reescalado/esp/esp_049.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_201137_447707.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_4_reescalado/esp/capture_20260422_201229_847026.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0010.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_200946_519445.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_6_reescalado/esp/esp_32_112.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_200843_160246.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0325.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_008
dataset_grupo_6_reescalado/esp/esp_32_113.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202949_359530.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_010
dataset_grupo_4_reescalado/esp/capture_20260422_200822_095505.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0286.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0544.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_013
dataset_grupo_4_reescalado/esp/capture_20260422_200650_644410.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_201147_834190.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0198.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_8_reescalado/esp/esp_0390.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_8_reescalado/esp/esp_0290.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0287.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0270.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_8_reescalado/esp/esp_0460.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_011
dataset_grupo_4_reescalado/esp/capture_20260422_202929_329580.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_008
dataset_grupo_8_reescalado/esp/esp_0001.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_6_reescalado/esp/esp_32_151.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_200734_199506.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0018.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0485.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_8_reescalado/esp/esp_0370.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_8_reescalado/esp/esp_0367.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_3_reescalado/esp/esp_072.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_001
dataset_grupo_6_reescalado/esp/esp_32_83.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_8_reescalado/esp/esp_0491.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_4_reescalado/esp/capture_20260422_195737_800767.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0170.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_202302_506991.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_4_reescalado/esp/capture_20260422_202305_556198.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_6_reescalado/esp/esp_32_119.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0322.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0391.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_6_reescalado/esp/esp_32_109.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_195925_976013.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202918_004072.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_008
dataset_grupo_8_reescalado/esp/esp_0522.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_4_reescalado/esp/capture_20260422_201105_180061.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_202252_304552.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_8_reescalado/esp/esp_0016.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0179.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_202247_153151.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0488.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_6_reescalado/esp/esp_32_78.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_8_reescalado/esp/esp_0161.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_3_reescalado/esp/esp_041.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0499.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_8_reescalado/esp/esp_0265.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_8_reescalado/esp/esp_0189.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_8_reescalado/esp/esp_0264.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_6_reescalado/esp/esp_32_149.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_201012_561351.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0539.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_013
dataset_grupo_4_reescalado/esp/capture_20260422_202250_230393.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_8_reescalado/esp/esp_0013.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0164.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_4_reescalado/esp/capture_20260422_200655_747592.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_000
dataset_grupo_8_reescalado/esp/esp_0383.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_009
dataset_grupo_4_reescalado/esp/capture_20260422_202308_970832.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_3_reescalado/esp/esp_029.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_6_reescalado/esp/esp_32_143.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0526.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_013
dataset_grupo_6_reescalado/esp/esp_32_165.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_202802_506177.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_005
dataset_grupo_6_reescalado/esp/esp_32_88.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_8_reescalado/esp/esp_0280.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_8_reescalado/esp/esp_0523.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_012
dataset_grupo_8_reescalado/esp/esp_0337.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_008
dataset_grupo_8_reescalado/esp/esp_0309.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_007
dataset_grupo_4_reescalado/esp/capture_20260422_202258_454567.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_4_reescalado/esp/capture_20260422_201002_276526.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_202908_553691.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_6_reescalado/esp/esp_32_156.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_6_reescalado/esp/esp_32_147.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_001
dataset_grupo_4_reescalado/esp/capture_20260422_202300_056264.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_003
dataset_grupo_8_reescalado/esp/esp_0046.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_001
dataset_grupo_8_reescalado/esp/esp_0258.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_006
dataset_grupo_4_reescalado/esp/capture_20260422_201224_347672.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_6_reescalado/esp/esp_32_132.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_000
dataset_grupo_4_reescalado/esp/capture_20260422_202238_151803.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_002
dataset_grupo_3_reescalado/esp/esp_018.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_6_reescalado/esp/esp_32_60.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado/esp/block_004
dataset_grupo_8_reescalado/esp/esp_0113.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_002
dataset_grupo_4_reescalado/esp/capture_20260422_202908_871603.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado/esp/block_007
dataset_grupo_8_reescalado/esp/esp_0169.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado/esp/block_004
dataset_grupo_3_reescalado/esp/esp_027.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
dataset_grupo_3_reescalado/esp/esp_012.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado/esp/block_000
